failure,run,e2_tsi,e2_tti,m1_pv,r1_t2,snk1_t,srce1_t,srcr1_t,xc1_sp,k1_p1,k1_p2,snk1_p,srce1_p,srcr1_p,m2_pv,srce1_w,xc2_sp,r1_xmax,r1_tau,snk1_z_c2h4o,snk1_z_c2h4,srcr1_m_c2h4,srcr1_m_o2,xv1_pos,xv2_pos,xv3_pos
missingOxygen_source,77,20.002394485167372,405.43663773982144,150.0,217.15222670578845,217.15222670578908,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.29973178805018674,1.1290180035286432,0.016507458344652854,0.2550381667760281,4464.0,1194.15798951053,1.0,1.0,0.5
missingOxygen_source,78,20.002394485167372,396.17905794131104,150.00000000000006,217.73726004309827,217.7372600430977,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999909814031802,1.0990694072072233,0.01636893562964369,0.27046023477206116,4464.0,179.923695556602,1.0,1.0,0.5
missingOxygen_source,79,20.002394485167372,399.09158215431364,150.0,217.62523294629472,217.62523294629477,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.6949321588964903,1.1046841387034283,0.01639485512971977,0.26756909483926233,4464.0,491.83054588986,1.0,1.0,0.5
missingOxygen_source,80,20.002394485167372,398.168428448001,150.00000000000017,217.69748829538048,217.69748829538008,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.8654907539505153,1.1010564715218991,0.01637810563898433,0.269437062203538,4464.0,392.271723511667,1.0,1.0,0.5
missingOxygen_source,81,20.002394485167372,395.6484245101268,150.00000000000023,217.73726089568908,217.73726089568964,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999943076034642,1.0990693646837975,0.016368935433439615,0.27046025666799933,4464.0,123.784944891989,1.0,1.0,0.5
missingOxygen_source,82,20.002394485167372,405.40243159853105,149.99999999999972,217.15467047116294,217.15467047116317,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.30063205926785447,1.1288895689377392,0.01650686300860665,0.2551043099960799,4464.0,1190.28529698793,1.0,0.9999999999999999,0.5
missingOxygen_source,83,20.002394485167372,405.1652717963502,150.00000000000017,217.1716443282777,217.17164432827752,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.3070323268418218,1.1279982944987983,0.016502731925489934,0.2555633106297097,4464.0,1163.46123610623,1.0,1.0,0.5
missingOxygen_source,84,20.002394485167372,402.4514871407556,150.00000000000017,217.36974610924068,217.3697461092408,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.4073635886667539,1.1176985175275493,0.01645502765249846,0.26086744155579744,4464.0,859.757083901501,1.0,1.0,0.5
missingOxygen_source,85,20.002394485167372,402.57262019399445,150.00000000000017,217.36074935855828,217.36074935855845,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.4014514951686246,1.118162256549584,0.016457174017019006,0.2606286344171921,4464.0,873.187420422725,1.0,1.0,0.5
missingOxygen_source,86,20.002394485167372,400.16261001453995,150.00000000000023,217.54252995182685,217.5425299518268,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.5663931508790584,1.108864679222957,0.016414170256404993,0.2654164042494062,4464.0,608.157993375998,1.0,1.0,0.5
missingOxygen_source,87,20.002394485167372,400.27305919263335,150.00000000000023,217.53406925826334,217.53406925826334,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.5558373034733509,1.1092940818256938,0.016416154964216296,0.2651952891290251,4464.0,620.204700361525,1.0,1.0,0.5
missingOxygen_source,88,20.002394485167372,400.6264669524519,150.00000000000023,217.50708200538696,217.50708200538696,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.5246071393446569,1.1106659123468618,0.01642249652413479,0.26448888032702245,4464.0,658.814692404806,1.0,1.0,0.5
missingOxygen_source,89,20.002394485167372,405.245588558593,150.00000000000023,217.16588994696536,217.16588994696576,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.3048332395107716,1.1283002920050276,0.01650413164098614,0.25540778415411125,4464.0,1172.54035461801,1.0,1.0,0.5
missingOxygen_source,90,20.002394485167372,403.5551698721723,150.0000000000001,217.28831107791683,217.28831107791626,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.35932452094633877,1.1219099315151138,0.016474524988138672,0.2586987075701184,4464.0,982.557555695277,1.0,1.0,0.5
missingOxygen_source,91,20.002394485167372,405.2127379596718,150.0000000000001,217.16824282034753,217.1682428203472,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.3057287184123948,1.1281767906293503,0.016503559223231656,0.25547138648449336,4464.0,1168.82624098825,1.0,1.0,0.5
missingOxygen_source,92,20.002394485167372,403.73395416915116,150.0000000000001,217.27523238874932,217.27523238874937,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.3526204616169111,1.1225892124020662,0.016477670902547367,0.25834889611805245,4464.0,1002.54161628772,1.0,1.0,0.5
missingOxygen_source,93,20.002394485167372,398.0345612159713,150.0000000000001,217.70804163709232,217.70804163709272,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.8975610323264638,1.1005285392690867,0.016375668989655024,0.26970890409686366,4464.0,377.888634135483,1.0,1.0,0.5
missingOxygen_source,94,20.002394485167372,398.44984109906056,150.0000000000001,217.6753659151832,217.67536591518348,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.8051108185621183,1.102164721861054,0.016383221467390817,0.26886640214671187,4464.0,422.552042808336,1.0,1.0,0.5
missingOxygen_source,95,20.002394485167372,399.14996617223744,150.0000000000001,217.62069362054973,217.6206936205499,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.6864084793499127,1.1049128077833252,0.01639591128381943,0.2674513470385867,4464.0,498.149006927591,1.0,1.0,0.5
missingOxygen_source,96,20.002394485167372,396.79839831735285,149.9999999999999,217.73726148256043,217.73726148256048,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999965971687186,1.0990693354132774,0.016368935298384717,0.27046027173982107,4464.0,245.71333135381,1.0,1.0,0.5
missingOxygen_source,97,20.002394485167372,395.70506820613036,150.00000000000028,217.73725842965746,217.7372584296579,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999846869694393,1.0990694876784644,0.016368936000939964,0.2704601933362341,4464.0,129.767611318892,1.0,1.0,0.5
missingOxygen_source,98,20.002394485167372,404.12128597103424,150.0,217.24700469048554,217.24700469048543,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.3389486149949448,1.1240580777904021,0.01648447457611077,0.2575924648264149,4464.0,1045.92482606099,1.0,1.0,0.5
missingOxygen_source,99,20.002394485167372,400.67321559539585,150.0,217.5035217794727,217.5035217794728,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.5207426096945716,1.1108471334204744,0.016423334359856066,0.26439556220808563,4464.0,663.929295303894,1.0,1.0,0.5
missingOxygen_source,100,20.002394485167372,399.45888047800634,150.0,217.59673544788564,217.59673544788518,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.6446305925410893,1.1061212154810331,0.01640149324322201,0.266829103776654,4464.0,531.624117662668,1.0,1.0,0.5
missingOxygen_source,101,20.002394485167372,397.8398774531637,150.0,217.72342380346907,217.72342380346953,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9487502772579922,1.0997599111914995,0.016372121831446883,0.2701046836370472,4464.0,356.995554414477,1.0,1.0,0.5
missingOxygen_source,102,20.002394485167372,400.05827789471687,150.0,217.55053367781449,217.55053367781483,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.5767477575187974,1.1084587650355167,0.016412294241285375,0.265625423913426,4464.0,596.787174234811,1.0,1.0,0.5
missingOxygen_source,103,20.002394485167372,396.02362568914066,150.00000000000023,217.7372624740663,217.73725028304887,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999999999999999,1.0990692859613886,0.01636893507021248,0.2704602972033268,4464.0,163.457895182777,1.0,1.0,0.5
missingOxygen_source,104,20.002394485167372,400.83186118557103,150.0,217.49145657765513,217.4914565776548,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.5080515530465308,1.1114616983500751,0.0164261758467515,0.2640790970510003,4464.0,681.298863480419,1.0,1.0,0.5
missingOxygen_source,105,20.002394485167372,403.9908862757637,150.0,217.25649156494205,217.25649156494205,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.3434271284110729,1.1235639916319788,0.01648218585464065,0.2578469084000175,4464.0,1031.30587002317,1.0,1.0,0.5
missingOxygen_source,106,20.002394485167372,396.12184773093315,150.00000000000006,217.73725975737813,217.737259757378,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999898667323344,1.0990694214576686,0.016368935695395593,0.27046022743429726,4464.0,173.861003542982,1.0,1.0,0.5
missingOxygen_source,107,20.002394485167372,403.47668932642284,150.0,217.2940620847295,217.29406208472932,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.3623514854680775,1.121611492630982,0.016473142939111285,0.258852395142963,4464.0,973.793303900617,1.0,1.0,0.5
missingOxygen_source,108,20.002394485167372,398.7420819902686,150.0,217.65248176681717,217.65248176681678,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.7508304875310836,1.1033133870128857,0.016388524911517974,0.26827492899164324,4464.0,454.061498505085,1.0,1.0,0.5
missingOxygen_source,109,20.002394485167372,394.68614568024327,149.99999999999994,217.73726116208417,217.737261162084,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999953468914029,1.0990693513971983,0.016368935372134887,0.270460263509465,4464.0,22.5129995497481,1.0,1.0,0.5
missingOxygen_source,110,20.002394485167372,398.11769282293767,150.0,217.70148574338776,217.7014857433881,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.8773682532006581,1.1008564416612592,0.016377182382426195,0.2695400612735604,4464.0,386.81893376325,1.0,1.0,0.5
missingOxygen_source,111,20.002394485167372,396.62345927499837,149.99999999999994,217.73726157311904,217.73726157311876,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999969504667288,1.0990693308966168,0.016368935277544717,0.2704602740655161,4464.0,227.101239709163,1.0,1.0,0.5
missingOxygen_source,112,20.002394485167372,397.83920256817487,150.0,217.7234771978542,217.7234771978542,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9489380222497055,1.0997572449267716,0.016372109527699668,0.2701060565396129,4464.0,356.923177149938,1.0,1.0,0.5
missingOxygen_source,113,20.002394485167372,396.047508900655,150.0,217.73726195903038,217.73726195903015,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999984560324767,1.0990693116490793,0.016368935188736094,0.27046028397635663,4464.0,165.986803936041,1.0,1.0,0.5
missingOxygen_source,114,20.002394485167372,399.9418906318102,150.0,217.5594755412087,217.55947554120849,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.5887649023892857,1.108005612482241,0.01641020005295104,0.265858767825389,4464.0,584.112466360289,1.0,1.0,0.5
missingOxygen_source,115,20.002394485167372,394.8504257643099,149.9999999999999,217.73726013034644,217.73726013034593,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.999991321782212,1.0990694028556736,0.01636893560956556,0.2704602370127382,4464.0,39.7536941129584,1.0,1.0,0.5
missingOxygen_source,116,20.002394485167372,404.6081377222995,150.00000000000006,217.21173065747814,217.2117306574783,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.3232464393151366,1.125898970129984,0.016493003347015603,0.25664443852373076,4464.0,1100.62664544072,1.0,1.0,0.5
missingOxygen_source,117,20.002394485167372,402.4925958111138,150.00000000000006,217.3666912612902,217.36669126129027,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.40533719225914616,1.1178559378547632,0.01645575623857637,0.26078637642270835,4464.0,864.313602219198,1.0,1.0,0.5
missingOxygen_source,118,20.002394485167372,397.7897653364139,150.00000000000006,217.72738982376052,217.72738982376092,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9628985671013262,1.0995619003845398,0.016371208106761747,0.2702066425462808,4464.0,351.622278157098,1.0,1.0,0.5
missingOxygen_source,119,20.002394485167372,396.10177689551483,150.0000000000004,217.73726208226827,217.7372620822685,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999989368245996,1.099069305502522,0.016368935160375735,0.27046028714130954,4464.0,171.734631934388,1.0,1.0,0.5
missingOxygen_source,120,20.002394485167372,404.8368532383903,150.0,217.19523835243217,217.1952383524321,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.3163792178517902,1.1267617313565748,0.01649700119138553,0.25620012822098165,4464.0,1126.39104973326,1.0,1.0,0.5
missingOxygen_source,121,20.002394485167372,403.1681131064548,150.0,217.31673301271297,217.31673301271286,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.37478300873942133,1.1204365466164172,0.016467702410643055,0.25945745640109047,4464.0,939.381170138212,1.0,1.0,0.5
missingOxygen_source,122,20.002394485167372,396.0016993726597,150.00000000000034,217.7372595835273,217.73725958352702,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.9999891884951924,1.0990694301285675,0.016368935735403295,0.2704602229695237,4464.0,161.13656968222,1.0,1.0,0.5
missingOxygen_source,123,20.002394485167372,401.72170774745325,150.0,217.42425883599952,217.4242588359998,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.4471628640610447,1.1148966892228065,0.01644206285576841,0.2623102586109623,4464.0,779.090606071342,1.0,1.0,0.5
missingOxygen_source,124,20.002394485167372,395.9667128091992,149.99999999999994,217.7372624242389,217.73725532573008,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,1.0,1.0990692884465578,0.016368935081679113,0.27046029592367676,4464.0,157.433306288005,1.0,1.0,0.5
leak_beforeCompressor,0,20.002394485167372,405.44760619525937,150.0,210.3879542800497,210.38795428004966,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093766,2.3025041482695543,0.027567861130052274,0.24319344077322963,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,1,20.002394485167372,405.44760619525914,150.0,210.3879542800497,210.38795428005022,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.4640981725509378,2.3025041482695543,0.02756786113005229,0.24319344077322963,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,2,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.38795428004926,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.4640981725509375,2.3025041482695543,0.027567861130052274,0.24319344077322966,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,3,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004948,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.464098172550937,2.302504148269555,0.02756786113005227,0.24319344077322966,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,4,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.38795428004943,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093666,2.3025041482695547,0.027567861130052246,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,5,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004943,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.464098172550937,2.302504148269555,0.02756786113005226,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,6,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800496,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.464098172550937,2.3025041482695547,0.027567861130052263,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,7,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004977,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.4640981725509369,2.3025041482695547,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,8,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800491,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.02756786113005227,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,9,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004937,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.4640981725509366,2.3025041482695547,0.027567861130052246,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,10,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.38795428004943,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.302504148269555,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,11,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.3879542800496,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.4640981725509369,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,12,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800496,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,13,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004977,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,14,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800493,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,15,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004948,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,16,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800496,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,17,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004977,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,18,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800493,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,19,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004948,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,20,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800496,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,21,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004977,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,22,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800493,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,23,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004948,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,24,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800496,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,25,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004977,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,26,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800493,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,27,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004948,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,28,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800496,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,29,20.002394485167372,405.44760619525914,150.0,210.38795428004966,210.38795428004977,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093677,2.3025041482695547,0.027567861130052256,0.24319344077322969,4464.0,1195.4,1.0,1.0,0.5
leak_beforeCompressor,30,20.002394485167372,405.44760619525937,150.0,210.38795428004966,210.3879542800493,20.0,25.0,150.0,0.49999999999999994,22.099999999999977,1.6078166151936488,1.5,1.0,99.4177777777775,100.0,99.4177777777775,0.46409817255093705,2.302504148269555,0.027567861130052267,0.2431934407732297,4464.0,1195.4,1.0,1.0,0.5
